Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2019-09-21,Breakfast,803.6,39.4,12.6,2.4,10.7,0.0,208.8,1611.0,965.8,65.1,6.6,17.9,49.7,121.4,17.5,145.2,24.6,
2019-09-21,Lunch,530.0,23.0,13.0,0.0,0.0,0.0,75.0,1040.0,140.0,70.0,7.0,16.0,40.0,4.0,0.0,24.0,20.0,
2019-09-21,Dinner,727.4,29.3,2.3,5.8,15.2,0.0,227.6,1143.8,1238.8,22.4,6.9,5.6,97.2,135.3,114.2,56.2,34.8,
2019-09-22,Breakfast,697.6,31.2,11.0,1.1,5.7,0.0,202.6,1243.3,604.7,56.8,5.1,16.8,50.1,91.2,16.0,53.3,18.3,
2019-09-22,Lunch,180.0,8.0,5.0,0.0,0.0,0.0,10.0,240.0,0.0,30.0,4.0,2.0,16.0,0.0,0.0,12.0,8.0,
2019-09-22,Dinner,880.4,34.4,5.4,5.9,15.2,0.0,231.7,1252.1,1593.8,50.7,9.3,22.0,96.6,152.9,138.2,82.0,36.6,
2019-09-22,Snacks,220.0,12.0,5.0,0.0,0.0,0.0,90.0,1140.0,280.0,2.0,0.0,0.0,28.0,0.0,0.0,4.0,12.0,
2019-09-23,Breakfast,698.3,30.4,11.8,1.0,5.0,0.0,202.6,1337.0,982.1,61.2,5.9,17.0,47.0,226.2,25.4,83.0,19.4,
2019-09-23,Lunch,440.0,19.0,10.5,0.0,0.0,0.0,70.0,920.0,140.0,55.0,5.0,15.0,32.0,4.0,0.0,18.0,16.0,
2019-09-23,Dinner,687.0,35.7,11.3,2.0,8.0,0.0,197.6,1490.5,536.9,57.8,3.5,16.5,36.4,46.6,9.1,131.5,21.5,
2019-09-24,Breakfast,732.3,35.1,11.8,1.9,8.0,0.0,207.6,1559.1,699.4,52.8,4.1,11.6,51.3,185.2,17.4,165.1,22.3,
2019-09-24,Lunch,320.0,12.0,7.3,0.0,0.0,0.0,25.0,330.0,0.0,50.5,5.0,21.5,22.5,0.0,0.0,12.0,8.0,
2019-09-24,Dinner,685.4,32.5,13.3,0.9,5.0,0.0,202.6,1335.4,462.0,64.7,4.4,15.5,35.4,28.5,9.0,39.4,19.5,
2019-09-27,Breakfast,820.0,33.5,14.5,0.0,0.0,0.0,405.0,1725.0,0.0,80.0,3.0,28.0,46.0,22.0,2.0,61.0,35.0,
2019-09-27,Lunch,180.0,8.0,5.0,0.0,0.0,0.0,10.0,240.0,0.0,30.0,4.0,2.0,16.0,0.0,0.0,12.0,8.0,
2019-09-27,Dinner,820.8,29.2,3.5,5.2,11.3,0.0,237.6,587.0,1090.0,47.9,14.9,11.5,105.5,145.1,160.9,95.2,32.0,
2019-09-28,Breakfast,563.6,23.9,5.1,3.5,5.6,0.0,503.8,380.0,169.4,13.0,0.3,9.3,72.8,13.7,18.2,19.5,15.6,
2019-09-28,Lunch,270.0,12.0,7.5,0.0,0.0,0.0,15.0,360.0,0.0,45.0,6.0,3.0,24.0,0.0,0.0,18.0,12.0,
2019-09-28,Dinner,432.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,270.0,41.1,0.0,0.0,3.3,0.0,0.0,0.0,0.0,
2019-09-29,Breakfast,713.6,30.4,7.9,3.5,3.4,0.0,868.8,645.0,649.4,17.0,0.3,9.3,91.8,25.7,18.2,28.5,23.6,
2019-09-29,Lunch,890.0,45.0,21.0,2.0,0.0,1.5,90.0,1985.0,0.0,106.0,6.0,42.0,37.0,2.0,0.0,98.0,8.0,
2019-09-30,Breakfast,1078.7,58.2,18.4,3.2,7.5,0.0,45.0,1161.8,1279.8,79.0,8.8,19.1,62.5,321.8,129.4,225.5,35.0,
2019-09-30,Lunch,270.0,12.0,7.5,0.0,0.0,0.0,15.0,360.0,0.0,45.0,6.0,3.0,24.0,0.0,0.0,18.0,12.0,
2019-09-30,Dinner,650.1,26.5,5.8,1.2,5.0,0.0,118.8,907.7,533.2,27.8,3.7,14.8,75.0,7.5,27.8,26.3,16.9,
2019-10-01,Breakfast,957.0,51.9,15.9,1.7,6.9,0.0,35.0,1193.4,538.8,64.5,4.5,15.6,59.0,42.5,9.6,134.5,21.4,
2019-10-01,Lunch,90.0,4.0,2.5,0.0,0.0,0.0,5.0,120.0,0.0,15.0,2.0,1.0,8.0,0.0,0.0,6.0,4.0,
2019-10-02,Breakfast,903.5,35.5,11.7,0.5,1.1,0.0,133.8,750.7,29.4,56.7,1.4,12.4,85.4,16.4,28.2,31.2,23.7,
2019-10-02,Dinner,545.9,20.1,3.2,3.0,9.5,0.0,125.4,325.9,1031.2,38.0,6.9,19.8,58.6,139.7,112.0,70.1,23.3,
2019-10-02,Snacks,444.0,8.0,5.5,0.0,0.0,0.0,25.0,155.0,135.0,50.7,2.0,17.0,23.1,4.0,0.0,23.0,8.0,
2019-10-03,Breakfast,702.5,27.7,13.2,0.0,0.0,0.0,124.1,1080.6,282.2,58.2,2.5,13.4,57.5,164.4,26.4,76.4,22.9,
2019-10-03,Lunch,200.0,3.0,0.0,0.0,0.0,0.0,20.0,120.0,0.0,29.0,1.0,28.0,9.0,20.0,2.0,60.0,0.0,
2019-10-03,Dinner,590.0,25.0,7.5,0.0,0.0,0.0,161.0,2158.0,0.0,75.0,5.0,15.0,47.0,18.0,17.0,33.0,39.0,
2019-10-04,Breakfast,800.0,36.0,14.0,1.0,3.0,0.0,385.0,1880.0,230.0,73.0,3.0,18.0,46.0,40.0,2.0,143.0,39.0,
2019-10-04,Lunch,445.7,9.7,3.3,0.0,0.0,0.0,117.4,448.9,0.0,28.6,0.5,9.5,57.0,5.0,3.0,15.0,13.5,
2019-10-04,Dinner,620.0,12.0,6.0,0.0,0.0,0.0,95.0,2320.0,0.0,56.0,9.0,30.0,40.0,0.0,0.0,10.0,2.0,
2019-10-05,Breakfast,888.9,46.8,15.8,1.2,5.5,0.0,352.5,1205.7,511.3,59.7,1.1,17.1,62.7,25.7,0.0,133.7,27.1,
2019-10-05,Dinner,857.4,36.6,6.3,0.8,5.0,0.0,199.6,1578.8,0.0,47.6,1.5,4.5,83.9,5.0,3.5,5.0,14.6,
2019-10-05,Snacks,210.0,12.0,3.0,0.0,0.0,0.0,30.0,190.0,0.0,22.0,12.0,3.0,16.0,0.0,0.0,6.0,2.0,
2019-10-06,Breakfast,888.9,46.8,15.8,1.2,5.5,0.0,352.5,1205.7,511.3,59.7,1.1,17.1,62.7,25.7,0.0,133.7,27.1,
2019-10-06,Dinner,858.6,28.8,11.2,2.2,4.5,0.0,214.2,720.2,1416.0,52.4,9.6,24.0,98.8,268.7,129.7,84.1,28.6,
2019-10-07,Breakfast,1028.9,45.3,12.3,2.2,8.5,0.0,337.5,1320.7,581.3,85.7,1.1,39.1,69.7,41.7,2.0,218.7,31.1,
2019-10-07,Lunch,205.0,8.5,6.0,0.0,0.0,0.0,2.5,170.0,0.0,30.0,0.0,23.5,2.5,0.0,0.0,5.0,2.0,
2019-10-07,Dinner,725.1,29.1,7.7,3.0,9.5,0.0,665.0,1235.6,1655.6,36.7,9.3,14.3,84.8,273.8,125.7,87.2,79.1,
2019-10-08,Breakfast,737.5,40.0,8.0,1.4,9.0,0.0,343.8,1282.5,649.8,48.0,1.0,10.0,51.0,42.5,0.0,125.0,25.5,
2019-10-08,Lunch,180.0,4.0,2.5,0.0,0.0,0.0,5.0,157.5,0.0,31.5,2.0,17.5,8.0,0.0,0.0,6.0,4.0,
2019-10-08,Dinner,725.1,29.1,7.7,3.0,9.5,0.0,665.0,1235.6,1655.6,36.7,9.3,14.3,84.8,273.8,125.7,87.2,79.1,
2019-10-09,Breakfast,735.8,38.7,11.0,0.4,6.0,0.0,348.8,1099.9,729.4,53.9,3.2,15.1,49.6,229.5,24.5,65.8,23.9,
2019-10-09,Lunch,180.0,8.0,5.0,0.0,0.0,0.0,10.0,240.0,0.0,30.0,4.0,2.0,16.0,0.0,0.0,12.0,8.0,
2019-10-09,Dinner,780.0,34.0,10.6,1.4,7.3,0.0,125.0,255.3,363.8,70.4,11.0,6.5,48.5,7.3,7.5,15.0,0.4,
2019-10-10,Breakfast,848.9,40.1,8.0,1.4,9.0,0.0,343.8,1353.7,822.0,69.3,2.5,29.5,51.7,104.8,14.1,126.1,27.1,
2019-10-10,Lunch,180.0,8.0,5.0,0.0,0.0,0.0,10.0,240.0,0.0,30.0,4.0,2.0,16.0,0.0,0.0,12.0,8.0,
2019-10-13,Breakfast,1011.6,45.4,8.2,7.5,11.0,0.0,10.0,1028.7,412.4,90.1,5.7,31.1,53.0,238.7,15.4,150.7,20.8,
2019-10-14,Breakfast,568.2,25.4,3.3,0.0,0.0,0.0,144.4,1451.6,548.5,44.0,4.2,5.5,42.4,229.8,31.1,72.2,18.3,
2019-10-15,Breakfast,915.5,40.7,7.4,2.7,10.6,0.0,241.0,1228.7,730.7,89.4,5.2,31.6,47.9,245.0,26.5,154.2,28.8,
2019-10-15,Lunch,1120.0,57.0,9.5,0.0,0.0,0.0,150.0,2140.0,0.0,93.0,5.0,9.0,57.0,2.0,12.0,19.0,20.0,
2019-10-17,Breakfast,631.6,29.6,6.9,0.2,3.1,0.0,246.0,910.0,801.5,51.1,2.7,12.6,43.7,220.7,13.4,64.1,20.2,
2019-10-22,Breakfast,840.0,40.0,14.0,1.0,3.0,0.0,155.0,2140.0,70.0,94.0,5.0,17.0,36.0,40.0,4.0,131.0,38.0,
2019-10-22,Lunch,842.1,42.0,17.2,2.1,1.5,2.0,86.4,1376.9,111.9,93.5,5.8,20.3,34.0,51.8,5.6,8.9,18.7,
2019-10-22,Dinner,90.0,4.0,2.5,0.0,0.0,0.0,5.0,120.0,0.0,15.0,2.0,1.0,8.0,0.0,0.0,6.0,4.0,
2019-11-30,Breakfast,920.0,37.0,14.0,2.3,5.0,0.0,580.0,835.0,690.0,112.0,6.0,56.0,44.3,39.0,17.0,43.0,28.0,
2019-11-30,Lunch,340.0,10.0,7.0,0.0,0.0,0.0,25.0,165.0,0.0,54.0,2.0,39.0,19.0,4.0,0.0,21.0,4.0,
2019-11-30,Snacks,568.0,37.0,10.4,0.0,0.0,0.0,15.0,579.0,849.0,53.5,3.3,19.3,6.6,9.2,23.0,2.0,10.6,
2019-12-01,Breakfast,781.0,34.6,14.0,1.6,0.0,0.0,635.0,1791.2,440.8,69.9,4.2,15.4,57.2,41.5,2.5,46.1,28.0,
2019-12-01,Lunch,1019.0,61.0,19.0,1.0,3.0,2.5,98.0,2243.0,70.0,82.0,4.0,7.5,33.0,20.0,0.0,90.0,4.0,
2019-12-01,Dinner,395.0,22.5,9.3,2.0,5.0,0.0,5.0,270.0,130.0,40.5,3.0,12.5,10.5,2.0,0.0,6.0,5.0,
2019-12-03,Breakfast,1352.6,51.3,20.8,2.4,5.0,0.0,688.3,2771.9,1960.4,136.8,8.4,57.5,103.1,244.5,25.0,153.6,38.4,
2019-12-15,Breakfast,923.3,53.0,15.8,3.5,10.0,0.0,823.3,1633.3,280.0,69.0,5.0,3.0,63.3,39.0,0.0,37.7,34.0,
2019-12-15,Snacks,324.0,8.0,5.0,0.0,0.0,0.0,10.0,260.0,90.0,43.7,4.0,2.0,17.1,0.0,0.0,12.0,8.0,
2019-12-16,Breakfast,1416.6,79.3,25.7,1.0,3.0,0.4,549.4,2395.3,1006.7,117.5,8.0,34.1,62.9,26.0,17.0,112.0,10.0,
2019-12-16,Lunch,490.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,2.0,10.0,0.0,0.0,6.0,15.0,
2019-12-20,Breakfast,820.0,40.0,17.0,1.0,3.0,0.0,515.0,1985.0,450.0,71.0,4.0,17.0,54.0,24.0,0.0,111.0,8.0,
2019-12-20,Lunch,90.0,4.0,2.5,0.0,0.0,0.0,5.0,120.0,0.0,15.0,2.0,1.0,8.0,0.0,0.0,6.0,4.0,
2019-12-20,Dinner,728.0,22.7,8.7,0.0,0.0,1.0,53.3,1066.7,180.0,63.4,2.7,0.0,25.5,0.0,0.0,0.0,0.0,
2019-12-20,Snacks,358.0,28.2,5.2,0.0,0.0,0.0,4.0,196.0,320.0,21.2,5.4,12.4,10.2,0.0,0.0,10.0,10.0,
2019-12-21,Breakfast,860.0,40.0,13.5,1.0,3.0,0.0,70.0,1140.0,70.0,88.0,9.0,29.0,37.0,30.0,2.0,140.0,29.0,
2019-12-21,Dinner,718.0,18.0,8.0,0.0,0.0,0.0,40.0,1040.0,180.0,77.4,2.0,4.0,18.2,8.0,8.0,20.0,16.0,
2019-12-21,Snacks,180.0,8.0,5.0,0.0,0.0,0.0,10.0,240.0,0.0,30.0,4.0,2.0,16.0,0.0,0.0,12.0,8.0,
2019-12-25,Lunch,53.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.8,0.0,0.0,0.0,0.0,
2019-12-26,Breakfast,1837.0,79.8,25.2,2.0,6.6,1.0,364.7,3799.3,1430.2,195.4,20.0,55.9,86.6,20.9,15.7,85.0,41.6,
2019-12-26,Dinner,934.0,30.0,6.0,0.0,0.0,0.0,156.0,456.0,270.0,41.1,0.0,0.0,39.3,0.0,0.0,0.0,0.0,
2019-12-27,Breakfast,990.5,44.7,14.8,4.6,4.0,0.0,956.3,1878.8,1000.0,99.8,21.3,33.0,72.8,30.0,0.0,39.0,48.0,
2019-12-27,Lunch,320.0,17.0,8.0,1.0,3.0,0.0,22.5,497.5,70.0,42.0,4.5,6.0,19.0,20.0,0.0,102.0,13.0,
2019-12-27,Dinner,220.0,6.0,3.3,1.5,0.0,0.0,7.5,375.0,20.0,40.5,12.0,19.5,14.5,0.0,0.0,21.0,9.0,
2019-12-28,Breakfast,707.2,21.2,8.5,0.6,4.0,0.0,61.7,1506.7,630.0,101.8,9.0,33.0,40.0,4.0,0.0,29.3,21.5,
2019-12-28,Lunch,180.0,8.0,5.0,0.0,0.0,0.0,10.0,240.0,0.0,30.0,4.0,2.0,16.0,0.0,0.0,12.0,8.0,
2019-12-28,Dinner,437.2,27.8,10.2,0.0,0.0,0.0,5.0,60.0,0.0,9.0,0.0,0.0,32.6,2.0,0.0,6.0,0.0,
2019-12-29,Breakfast,699.0,32.9,10.8,0.0,0.0,0.0,31.3,496.8,118.0,89.5,2.8,36.5,13.3,20.0,0.0,24.0,25.5,
2019-12-29,Lunch,620.0,25.0,4.5,0.0,0.0,0.0,20.0,525.0,0.0,80.0,2.0,25.0,17.0,4.0,0.0,15.0,0.0,
2019-12-29,Dinner,150.0,10.0,6.0,0.0,0.0,0.0,5.0,60.0,0.0,9.0,0.0,0.0,5.0,2.0,0.0,6.0,0.0,
2019-12-30,Breakfast,780.0,35.0,16.0,1.0,3.0,0.0,145.0,1405.0,70.0,78.0,4.0,29.0,37.0,34.0,2.0,140.0,29.0,
2019-12-30,Dinner,770.0,41.0,17.0,0.0,0.0,1.0,80.0,1840.0,0.0,65.0,3.0,9.0,34.0,10.0,0.0,46.0,15.0,
2020-01-01,Breakfast,620.0,37.5,12.5,3.8,5.0,0.0,620.0,1240.0,230.0,48.0,16.0,2.0,54.0,18.0,0.0,26.0,26.0,
2020-01-01,Lunch,250.0,16.0,2.5,3.0,8.0,0.0,0.0,400.0,200.0,23.0,3.0,8.0,7.0,20.0,0.0,90.0,8.0,
2020-01-01,Dinner,1150.0,55.0,12.8,27.5,9.3,1.0,105.0,1765.0,1717.5,124.0,10.5,12.0,41.5,29.0,68.0,10.0,15.0,
2020-01-01,Snacks,90.0,4.0,2.5,0.0,0.0,0.0,5.0,120.0,0.0,15.0,2.0,1.0,8.0,0.0,0.0,6.0,4.0,
2020-01-02,Breakfast,600.0,31.0,14.0,1.0,3.0,0.0,140.0,1185.0,70.0,55.0,3.0,14.0,33.0,34.0,2.0,126.0,23.0,
2020-01-02,Lunch,606.0,7.0,3.0,0.0,0.0,0.0,66.0,250.0,272.0,38.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,
2020-01-02,Dinner,720.0,33.0,12.5,0.0,0.0,1.0,80.0,1830.0,0.0,73.0,3.0,22.0,34.0,8.0,0.0,50.0,17.0,
2020-01-03,Breakfast,690.0,16.5,9.0,0.0,0.0,0.0,40.0,1505.0,200.0,97.0,7.0,52.0,39.0,20.0,2.0,43.0,18.0,
2020-01-07,Lunch,560.0,32.0,11.0,0.0,0.0,0.5,55.0,1550.0,600.0,49.0,6.0,3.0,19.0,0.0,0.0,15.0,10.0,
2020-01-08,Breakfast,662.5,26.5,16.0,0.0,0.0,0.0,30.0,556.5,0.0,86.3,5.3,40.3,30.4,4.0,0.0,36.0,14.6,
2020-01-09,Breakfast,870.0,40.5,14.5,1.0,3.0,0.0,530.0,1935.0,450.0,71.0,2.0,29.0,57.0,24.0,0.0,105.0,4.0,
2020-01-09,Lunch,490.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,2.0,10.0,0.0,0.0,6.0,15.0,
2020-01-12,Breakfast,895.8,45.8,18.5,2.3,5.0,0.0,702.3,1171.1,210.0,60.0,6.0,14.0,88.9,22.0,1.8,41.0,27.5,
2020-01-13,Breakfast,330.0,14.0,9.5,0.0,0.0,0.0,30.0,285.0,0.0,42.0,4.0,13.0,27.0,4.0,0.0,27.0,8.0,
2020-01-19,Breakfast,695.0,18.0,6.5,2.5,0.0,0.0,187.0,1010.9,155.0,67.0,23.0,9.5,95.3,62.0,10.3,41.0,27.6,
2020-01-19,Lunch,90.0,4.0,2.5,0.0,0.0,0.0,5.0,120.0,0.0,15.0,2.0,1.0,8.0,0.0,0.0,6.0,4.0,
2020-01-19,Dinner,1190.0,59.5,19.0,0.0,0.0,0.0,650.0,3350.0,0.0,30.0,11.0,11.0,144.0,2.0,0.0,20.0,2.0,
2020-01-29,Breakfast,640.0,14.5,3.3,4.3,1.3,0.0,195.0,3560.0,165.0,82.0,26.5,34.5,67.0,10.0,14.0,19.0,24.0,
2020-01-29,Lunch,1041.0,39.1,11.9,0.0,0.0,0.0,0.0,1396.0,0.0,84.3,0.0,1.1,83.3,0.0,0.0,0.0,0.0,
2020-01-29,Dinner,207.9,5.2,0.0,0.1,0.0,10.0,0.0,852.0,254.1,35.0,11.3,6.1,6.0,5.3,10.7,3.5,3.9,
2020-02-01,Breakfast,594.9,24.9,6.7,2.0,3.4,0.0,570.0,675.4,1054.7,58.9,9.4,26.6,36.4,23.0,44.7,32.2,18.2,
2020-02-01,Lunch,514.6,14.3,10.1,0.1,0.0,0.0,0.0,441.8,274.7,67.1,4.4,22.9,30.5,25.5,88.4,40.9,20.2,
2020-02-01,Dinner,770.0,16.5,3.5,1.0,2.0,0.0,202.5,2425.0,1980.0,93.0,16.0,21.0,74.5,40.0,18.0,41.0,29.0,
2020-02-01,Snacks,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,20.0,3.0,16.0,1.3,2.0,17.0,1.0,2.0,
2020-02-02,Breakfast,680.8,27.3,11.2,3.0,3.4,0.0,385.0,715.0,870.0,69.0,15.0,27.0,47.3,24.0,57.0,41.0,26.0,
2020-02-02,Lunch,60.0,5.0,0.0,1.0,3.0,0.0,0.0,230.0,70.0,2.0,0.0,0.0,2.0,20.0,0.0,90.0,4.0,
2020-02-03,Breakfast,130.0,4.0,1.0,0.0,2.0,0.0,0.0,120.0,115.0,25.0,3.0,11.0,2.0,0.0,0.0,2.0,8.0,
2020-02-06,Breakfast,600.8,33.8,10.2,0.5,3.4,0.0,855.0,765.0,650.0,39.0,6.0,10.0,45.0,40.0,0.0,33.0,28.0,
2020-02-06,Lunch,700.0,29.0,5.0,3.0,8.0,0.0,10.0,960.0,376.0,93.0,7.0,55.0,24.0,20.0,0.0,108.0,18.0,
2020-02-06,Dinner,670.0,29.0,9.5,0.0,0.0,0.0,85.0,1800.0,0.0,64.0,3.0,20.0,40.0,50.0,15.0,35.0,22.0,
2020-02-08,Breakfast,704.6,28.8,5.1,3.4,8.0,0.0,367.5,1461.8,479.7,68.1,19.4,29.9,64.0,35.5,22.4,117.9,31.2,
2020-02-08,Lunch,210.0,6.5,4.0,0.0,0.0,0.0,20.0,175.0,190.0,26.0,2.0,10.0,20.0,0.0,0.0,21.0,4.0,
2020-02-08,Dinner,650.0,33.0,9.5,0.5,0.0,0.5,45.0,1000.0,0.0,65.0,7.0,16.0,26.0,0.0,0.0,10.0,2.0,
2020-02-09,Breakfast,667.0,33.0,8.0,2.0,0.0,0.0,755.0,985.6,988.6,45.4,7.2,12.2,51.1,25.1,4.6,63.1,30.3,
2020-02-09,Lunch,345.0,17.0,4.3,2.3,4.5,0.0,5.0,332.5,450.0,36.0,5.0,15.5,21.5,0.0,0.0,36.0,25.0,
2020-02-15,Breakfast,820.0,38.0,18.5,0.0,0.0,0.0,250.0,1625.0,0.0,80.0,4.0,27.0,35.0,24.0,4.0,45.0,30.0,
2020-02-15,Lunch,510.0,18.0,6.0,0.0,0.0,0.0,15.0,690.0,209.0,81.0,7.0,31.0,29.0,0.0,0.0,18.0,14.0,
2020-02-17,Breakfast,702.5,18.1,11.0,1.0,2.0,0.0,20.0,1210.0,765.0,105.8,12.0,47.0,36.3,4.0,4.0,26.0,21.5,
2020-02-18,Breakfast,475.0,16.0,6.5,1.0,2.0,0.0,32.5,330.0,230.0,64.5,6.5,29.5,20.5,4.0,4.0,17.0,9.0,
2020-02-22,Breakfast,220.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,
2020-02-23,Breakfast,1224.0,53.8,13.3,3.5,12.4,0.0,725.0,1355.0,1005.0,119.0,15.0,55.0,71.0,46.0,0.0,131.0,44.0,
2020-02-23,Lunch,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,4.0,
2020-02-23,Dinner,1120.0,17.0,2.3,1.3,1.3,0.0,205.0,3450.0,595.0,152.0,6.5,30.5,101.0,14.0,14.0,35.0,36.0,
2020-02-24,Breakfast,1419.6,47.8,14.3,3.4,8.5,0.0,495.0,1397.9,1202.5,191.8,24.5,91.6,80.9,20.0,20.0,47.5,45.5,
2020-02-25,Breakfast,686.9,33.1,7.5,1.8,8.0,10.0,425.0,1103.7,460.5,81.1,12.7,31.1,29.9,180.7,8.4,131.7,22.8,
2020-02-25,Lunch,455.0,21.5,4.3,2.3,4.5,0.0,40.0,417.5,380.0,35.0,4.0,15.5,28.5,0.0,0.0,19.0,11.0,
2020-02-26,Breakfast,1120.8,57.8,16.7,2.1,13.4,0.0,650.0,930.0,685.0,102.0,5.0,59.5,48.0,32.0,3.0,376.0,30.3,
2020-02-26,Lunch,450.0,15.0,4.4,0.0,0.0,0.0,420.0,1660.0,160.0,60.0,2.0,7.0,24.0,20.0,0.0,6.0,16.0,
2020-02-26,Dinner,576.6,30.8,7.6,0.0,0.0,0.0,5.0,220.0,170.0,19.3,0.0,13.0,53.6,0.0,0.0,10.0,6.0,
2020-02-27,Breakfast,745.0,20.1,6.0,0.1,0.4,0.0,440.0,1871.3,188.8,101.1,2.3,42.5,41.8,22.5,0.0,27.3,16.5,
2020-02-27,Dinner,810.8,44.5,11.0,1.2,2.3,0.0,5.0,155.0,778.4,29.3,3.7,20.0,68.0,134.9,59.9,46.7,9.6,
2020-02-27,Snacks,405.0,15.0,8.5,0.0,0.0,0.0,30.0,405.0,0.0,50.0,5.0,15.5,33.0,0.0,0.0,22.0,10.0,
2020-02-28,Breakfast,679.4,23.6,7.6,0.8,2.4,0.0,624.0,1826.7,198.2,74.3,2.1,16.4,43.3,26.5,0.0,29.3,18.5,
2020-02-28,Lunch,410.0,5.5,1.9,0.0,0.0,0.0,15.0,1565.0,190.0,69.0,2.0,16.0,22.0,0.0,0.0,17.0,4.0,
2020-02-28,Dinner,478.6,10.0,2.1,1.7,3.4,0.0,107.8,597.9,1243.2,50.1,7.6,29.4,51.2,259.2,139.9,75.7,25.0,
2020-02-28,Snacks,292.0,15.9,8.7,0.0,0.0,0.0,5.0,154.0,72.0,33.6,3.2,2.2,21.4,0.0,0.0,24.0,4.4,
2020-02-29,Breakfast,817.5,21.1,8.0,0.6,0.4,0.0,75.0,1038.8,1073.8,80.3,3.0,39.0,88.3,2.5,0.0,76.3,15.6,
2020-02-29,Lunch,90.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,
2020-02-29,Dinner,382.0,21.0,4.0,0.0,0.0,0.0,90.0,200.6,18.6,13.4,2.2,1.2,22.1,1.1,4.6,0.1,0.3,
2020-02-29,Snacks,433.4,12.1,3.3,0.0,0.0,0.0,0.0,426.0,307.0,63.5,1.7,26.7,6.3,4.0,0.0,10.0,5.4,
2020-03-01,Dinner,362.5,8.4,0.6,1.7,3.4,0.0,107.8,407.3,1191.1,24.7,6.0,10.5,49.0,254.7,98.4,65.4,22.7,
2020-03-02,Breakfast,970.0,34.3,9.0,3.0,3.5,0.0,85.0,1701.0,671.5,100.0,2.0,13.0,67.5,0.0,0.0,115.0,8.2,
2020-03-02,Lunch,90.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,
2020-03-02,Dinner,381.6,11.9,0.8,2.7,5.6,0.0,107.8,350.5,1184.4,22.2,6.1,10.7,48.7,255.8,110.3,54.6,21.9,
2020-03-02,Snacks,600.0,16.5,9.0,0.0,0.0,0.0,45.0,400.0,0.0,98.0,2.0,14.0,12.0,16.0,2.0,6.0,8.0,
2020-03-03,Breakfast,445.0,12.5,5.0,0.0,0.0,0.0,0.0,340.0,0.0,77.0,2.0,46.0,5.0,8.0,30.0,0.0,8.0,
2020-03-19,Breakfast,860.0,27.5,10.4,0.0,0.0,0.0,650.0,1925.0,440.0,115.0,4.0,45.0,51.0,30.0,0.0,29.0,26.0,
2020-03-19,Lunch,270.0,12.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,3.0,24.0,0.0,0.0,0.0,0.0,
2020-03-19,Dinner,1100.0,38.5,10.2,0.0,0.0,0.0,412.5,4395.0,433.3,88.3,2.0,20.0,100.5,0.0,14.0,19.0,13.0,
2020-03-20,Breakfast,590.0,10.5,2.9,0.0,0.0,0.0,162.5,2365.0,0.0,73.0,4.0,8.0,63.5,0.0,14.0,15.0,15.0,
2020-03-21,Lunch,1067.5,74.1,39.0,0.6,1.9,0.0,25.0,2253.8,620.8,83.3,6.5,22.0,23.3,12.5,20.0,67.3,17.5,
2020-03-22,Lunch,571.4,20.6,4.0,3.5,11.0,0.0,79.8,1515.1,695.0,49.2,3.0,5.0,46.3,2.0,0.0,23.0,38.8,
2020-03-23,Lunch,1659.4,59.3,12.7,1.5,10.0,0.0,664.1,3446.1,796.0,175.1,29.9,26.5,99.4,398.0,80.0,48.7,85.9,
2020-03-26,Breakfast,625.2,12.6,1.5,1.5,4.5,0.0,15.0,1593.3,953.6,98.5,7.2,46.2,28.7,57.8,31.3,157.1,51.8,
2020-03-26,Lunch,804.0,44.4,11.0,0.0,0.0,0.0,90.0,1986.0,0.0,63.8,5.2,12.0,35.2,0.0,16.0,30.8,21.6,
2020-03-26,Dinner,455.6,26.3,10.0,0.0,0.0,0.3,25.0,320.0,116.5,21.5,1.0,14.5,33.0,0.0,0.0,12.0,5.0,
2020-03-26,Snacks,125.0,4.5,0.5,1.0,3.0,0.0,0.0,130.0,470.0,11.0,1.0,8.0,8.0,15.0,0.0,40.0,5.0,
